cod_imovel,area_desmat_ha,area_total_ha,perc_desmat,sujeito_suspensao
AP-1600154-A896B7B16E8F40C19A549A316ADF09D1,10.667919453606192,47.53925253214708,22.44,SIM
AP-1600154-A925404F57604C7F84E841D1F64DD18F,1.0342915701056246,61.971761247454324,1.67,SIM
AP-1600154-A928E9B096E3424EA5B9A38A5596FE05,2.69730978305569,89.7832210483125,3.0,SIM
AP-1600154-AA38C4491D8C4ADCA81B13EACC8C7AF9,0.6387873118688788,51.81496046928604,1.23,SIM
AP-1600154-AA8B246E2F76467DAADA12D058A1F4F7,7.832499100844011,62.5921006801642,12.51,SIM
AP-1600154-AA9553DF4C2D47D09557DCCD7C60BBB8,6.467598333404567,118.37062327423885,5.46,SIM
AP-1600154-ABF4D23EB65A4145849BDCAFA84CBF47,3.4264336356077285,35.04590186207021,9.78,SIM
AP-1600154-ACDA5CC983334A4EAE3980FD00A0E553,7.744544387206099,57.71532168580727,13.42,SIM
AP-1600154-AD5FB69494084449A38006539CFFDF17,1.735077555562233,50.49242630487516,3.44,SIM
AP-1600154-AD9E5E28406642B887E654BEAAC681D1,0.3895784751347215,87.00493479625548,0.45,SIM
AP-1600154-ADD1A6DCA95E4096B6BD075F9D632360,2.4463705768299975,96.67750779266224,2.53,SIM
AP-1600154-AEFDE6CFBD424C2A82D6E0E8E9BBB9C1,6.676068823308493,82.8965838187855,8.05,SIM
AP-1600154-AF6C7E5CB5A442D69D50E54D6528D0C4,6.659439523770271,96.91496603687959,6.87,SIM
AP-1600154-AF6DD6D0A7984A498256D1C00B9CDD48,2.371452994318227,93.85001843550948,2.53,SIM
AP-1600154-B09BDFFF708140F290E3724CD0A2D96A,7.526482019105332,57.937199634848405,12.99,SIM
AP-1600154-B0C1C58074C749F7BFECF6C15ACE78A7,1.9462560859744933,42.89426519402418,4.54,SIM
AP-1600154-B0E40272C931473C9B55DCCD5CA39B50,1.7857344132847541,1036.0309616490774,0.17,SIM
AP-1600154-B21EA6B46CD74C18A16A99BDA57F2F03,3.5681942001399234,494.23790701296105,0.72,SIM
AP-1600154-B2614CA639B74681B96C2484CA188578,0.7445696465677293,55.714143079588936,1.34,SIM
AP-1600154-B2631CC8549B475BAF7C20152E380170,0.6728835276552565,2.1439791278998697,31.38,SIM
AP-1600154-B2AE482FACFE4F2C81820DCA9F1A0A00,0.00697309438080939,51.50608055428797,0.01,SIM
AP-1600154-B2D9800D254B48EF92357E3A54D72A05,16.149575136696637,746.6282686755677,2.16,SIM
AP-1600154-B3C630F47F1D44D9B258295C1A3171B8,17.347633854406027,132.5500261984514,13.09,SIM
AP-1600154-B4189171750D496E8B75DA06133A9016,0.23921052756446617,53.490483551026266,0.45,SIM
AP-1600154-B4F1366D3A4842E8AF9E7D2321AACB70,1.7300563722609135,11.061195658082795,15.64,SIM
AP-1600154-B6AE08E8020E4D938CEC4528C0B4BBC8,0.0027096114184666556,68.04663309512601,0.0,SIM
AP-1600154-B848145B65EC41FCB4093CA5836FDD76,1.8434772280330296,50.16849780322191,3.67,SIM
AP-1600154-B84DF112AA27426A861B6E525A6E1BC7,0.021710533076077003,51.247709776375686,0.04,SIM
AP-1600154-B89ED233511F46FD995FAD3FB307C469,5.964091080092117,83.6665600218586,7.13,SIM
AP-1600154-B9394D2939ED4F2E998915DCA3659F17,3.83589077237032,24.041168085865234,15.96,SIM
AP-1600154-B9919631EC104632A6E3890959B38B23,8.109849611234646,50.177900916138064,16.16,SIM
AP-1600154-BA3FAEF2979C45CA8912A45FB71C593D,13.231390248123603,144.05516111244796,9.18,SIM
AP-1600154-BB8D801B5F654AE4A036CE0720327256,1.755889137837869,81.19357894322575,2.16,SIM
AP-1600154-BD09318525934244A621A7BD7E51F96C,3.9665008426161004,61.00801682887457,6.5,SIM
AP-1600154-BE1FB20FA38741E0853345918ED566D1,16.960498587250527,50.741831115492914,33.43,SIM
AP-1600154-BE47D7E2E78C4E97A59893B77B7DE340,5.713769052479914,46.91623587063749,12.18,SIM
AP-1600154-BE4A3A6FD1714DE283ABE316AF21A9BB,0.7374390452154801,75.2862262799637,0.98,SIM
AP-1600154-C04B7CCACE0749D6B67E716ED63CB5A1,0.9427499811126542,47.595832230225774,1.98,SIM
AP-1600154-C07D6F3181C8480FB0074DC721834B11,5.692827899004436,45.045862165423294,12.64,SIM
AP-1600154-C13496AA1F524561A82C973BB959984A,11.451240094468046,81.72722251138778,14.01,SIM
AP-1600154-C48E5BAA5B804AE2AAE87EFB9346740B,0.9294358023220957,50.93744974192123,1.82,SIM
AP-1600154-C4B98CA43B4240B9B0A4FE02C513C4FB,633.2775431477789,3971.4137192123517,15.95,SIM
AP-1600154-C53F007FBD274817A98360658FBBA891,0.49827549359530005,69.26995711957443,0.72,SIM
AP-1600154-C57D2218125848DA93AA4DDAE45A90F2,6.054791359015547,46.71275013994998,12.96,SIM
AP-1600154-C5BD83E0F0B64A4B8AAE9ABB015BDDDB,3.1066628344422087,47.33940497396945,6.56,SIM
AP-1600154-C5ED0007BFA0460D8E75A87B1521D206,1.1258947746974488,62.389646600448565,1.8,SIM
AP-1600154-C76AF61A15B34BCEB2F14F051A2922B1,7.138091073215711,43.01002451474329,16.6,SIM
AP-1600154-C7DF62AFDF784C81BC84A887172D184B,0.015715359515857657,253.6840202228926,0.01,SIM
AP-1600154-C82CC9FF624045839BE9C59C31542399,4.701358283498964,75.89964552745262,6.19,SIM
AP-1600154-C89638CA249F4D2282DFC8B1A4D84615,3.702270951731388,52.089560665259384,7.11,SIM
AP-1600154-C8EF74EE4A464081B6D0DF130CCC7D29,8.253120556396746,98.30800812198314,8.4,SIM
AP-1600154-C94535112AD74C698E338739667A1876,5.736678566163563,74.13347687576017,7.74,SIM
AP-1600154-C9BB54715DED4A7EA2BB42F859B7EC40,6.6378350549018625,60.12056714469952,11.04,SIM
AP-1600154-CA1957189A514E2FABA3D0A375E33FF4,4.34421322098609,47.1513666280497,9.21,SIM
AP-1600154-CA44B3219B4E490396DF5340424E1BE6,4.491100918818077,15.34735341277675,29.26,SIM
AP-1600154-CA4F626C45FA4F88BA16E82A12B49F13,0.809952350858202,101.37603636958171,0.8,SIM
AP-1600154-CAA8D560784C40BC9026AF4949298653,1.8741390427887024,20.227459436108102,9.27,SIM
AP-1600154-CAC57FD32E47408A8415C7C4F69740E3,4.005132458529928,55.78011715158626,7.18,SIM
AP-1600154-CB76D069EDD4488C9073825D63B435F4,2.3340390498002397,47.659977387206155,4.9,SIM
AP-1600154-CC67C14677D14AB49A1603F4F3A47078,4.250881585625105,59.12552579370153,7.19,SIM
AP-1600154-CDF0A729756B45D2A1C2806B1F9C7B21,1.9526159665382121,95.5648502660611,2.04,SIM
AP-1600154-CE9C5C99BDA34BCDA87A568BA1B3A1E6,0.17197496604469453,83.43937445169645,0.21,SIM
AP-1600154-CEB99F90572E4D44A753D12286A4FE77,12.04755858266123,51.03667549887169,23.61,SIM
AP-1600154-CF1C5F00942247A2B95748220DF71F79,1.735266878557967,60.158499999856346,2.88,SIM
AP-1600154-CF3B42AF4FBB4FF2BD4B6142CA6956C1,9.799543366989159,93.15909952139477,10.52,SIM
AP-1600154-CF531AB471E2451C9BC209A00D0C030E,0.030680152030174986,2.241418859908517,1.37,SIM
AP-1600154-D0BD629434D545C489B6B43CEE35A024,5.002295971176798,42.686177597312756,11.72,SIM
AP-1600154-D0E478F955534F4CB53DBA5E1F40F522,0.068375978270171,49.67905001664482,0.14,SIM
AP-1600154-D1B5B29390BF41B7BA8A294C34DFBC0B,12.109780136916829,86.5358721926587,13.99,SIM
AP-1600154-D1DFE74031354B02A5E3CC0AE926CDBB,0.02707035116803923,11.958508255218922,0.23,SIM
AP-1600154-D2287BD0E2A84DF6A66D76BB3A1A390E,0.00031610166142581375,55.59170270049486,0.0,SIM
AP-1600154-D25850EA33CA4F11B5F3CE7EF1A434D9,0.8489849065882897,40.25353595587253,2.11,SIM
AP-1600154-D41A126355804E09AA5D9C23C4EFD19E,1.7923890196744547,96.67253681988157,1.85,SIM
AP-1600154-D483F0B8B2D0410D95C0BBDFAD6B0AEE,10.475694571023146,99.65603519297674,10.51,SIM
AP-1600154-D5F47BC9033B4B77A2A3D5D84857DFAD,11.547491645783525,43.50354777747483,26.54,SIM
AP-1600154-D66C6FF8A75F41C088A50BD1FAEDCEDF,2.0806209300841725,84.91302110678703,2.45,SIM
AP-1600154-D6B682E7B0A344AABE8307C4B321A2E2,10.210156901343678,169.06110363677345,6.04,SIM
AP-1600154-D726E857D2C1426EA0816DDBE6314968,0.3487005569655612,99.19532897301349,0.35,SIM
AP-1600154-D9F1D77216314347998CA8EEA2DB3BD4,6.20797732262493,42.24116668222279,14.7,SIM
AP-1600154-DA0E75F33CF04FDC80071A2D59C4B409,0.17944767641272547,75.00643079489721,0.24,SIM
AP-1600154-DA96F11D53F845E6818D7FA99DA419FD,4.250881088305802,59.12548680466609,7.19,SIM
AP-1600154-DAECBA2D7389478481DAD6C212474BD4,12.365671770484045,67.42397540285481,18.34,SIM
AP-1600154-DB0BCE05EE524C56885C7B1B04DA4B2F,6.281782418932588,129.21872174931238,4.86,SIM
AP-1600154-DB8560F5BF7D4DC695C9C87B4084835F,2.512661425140183,87.99383364358047,2.86,SIM
AP-1600154-DBD5593C122B4DD58A466843A463051C,0.1140488096055192,89.36240636059614,0.13,SIM
AP-1600154-DC068C76E19446FE882530AAF418CCCD,1.22377584607252,22.69344568519603,5.39,SIM
AP-1600154-DCE0C763D3F1447C9686985C1C363ED3,9.107278688342502,80.47149353855325,11.32,SIM
AP-1600154-DD4316C5F6AC4A94889A755F50E67870,7.795462964190975,39.49246671527063,19.74,SIM
AP-1600154-DEEB6C8E56994EBD8B1884F0FFD54E06,6.189475607151217,49.6067839531162,12.48,SIM
AP-1600154-E050F7402CE648B28E9499574CF32B7A,0.8776774604719383,46.11935744776854,1.9,SIM
AP-1600154-E0852C3B4D25409F812FDB8E9EA71FF0,1.1063369265418237,89.91465697255468,1.23,SIM
AP-1600154-E11DF3810A924C1CB7BAEB43D027D2DD,6.866772196046268,81.64136891872701,8.41,SIM
AP-1600154-E15BE6376861476890C2F0CDD8E2DDF3,2.2103862994363643,71.1680221195774,3.11,SIM
AP-1600154-E176CDCB836344D89E67BF3FF0ACD7B7,3.2781008150137176,188.82959996662134,1.74,SIM
AP-1600154-E1BF40C7575D4A7DA7D4195C9AB25E59,3.2920450850493164,79.23215358850773,4.15,SIM
AP-1600154-E24E3D24B2BC4B8E84CEC104F3E0A913,7.986957524317937,60.77073770519202,13.14,SIM
AP-1600154-E2A14251554F4C1996C5885D0BE52D74,6.319226662065364,77.60356574943442,8.14,SIM
AP-1600154-E2A8AEA74CA842E389E79243CC21E1EF,4.353218305318586,99.65166567199876,4.37,SIM
AP-1600154-E34DE5844C504BF888CA1CE3A804383D,0.7469573072035864,29.824968373719322,2.5,SIM
AP-1600154-E3C9139C47C54E5B9DF41FE0E359A230,0.22790985951006415,3.2664181428178614,6.98,SIM
AP-1600154-E44EE7106A7243E2BC1B5C613E499317,2.8724991167158223,43.39052808768155,6.62,SIM
AP-1600154-E577CD21AE2249F28A606C08BB0B97FC,1.2893169928117523,51.37991900740542,2.51,SIM
AP-1600154-E5897AE62FCD46A5BBA92F4E01592359,6.676068823308493,164.66234605191724,4.05,SIM
AP-1600154-E59DBCDDD6C0494AA1B2DF25D0B9E76F,6.417920620064267,95.43143875169163,6.73,SIM
AP-1600154-E5AF9FC800074FEBA8B81158AD52D212,1.1740304157581434,38.66402205282958,3.04,SIM
AP-1600154-E6B6E20A70AE4AD6B4C379BC65E5EDEA,13.21783445171682,71.99683347936914,18.36,SIM
AP-1600154-E742DB9D32324426BF42C21B355D4255,6.002547899825079,48.58124197484162,12.36,SIM
AP-1600154-E7A8AB6DB70F4BE5BE0BB0BE0B901A2B,2.670200941879592,54.469996851685146,4.9,SIM
AP-1600154-E7CD557F42174C55BABEF40636AF5442,0.2775493235813259,51.19511519255658,0.54,SIM
AP-1600154-E9B8C6585B7D4082BCBCCFA387EFC2A7,4.547991965282122,55.73118740645282,8.16,SIM
AP-1600154-EA0B10D9C0EF49AF96D5E3BA237D651E,5.323283479578143,59.57880780982828,8.93,SIM
AP-1600154-EA1981DF686E4E09A74FAB4D918016BE,4.059268453192686,50.81609581409469,7.99,SIM
AP-1600154-EA56F6BFD31847D095706BADF3C92CD0,2.992350792729419,74.5682820854214,4.01,SIM
AP-1600154-EBCC6E27D1174DC78F7C3CC9FFF83D62,11.120651349304959,101.33236567293035,10.97,SIM
AP-1600154-EBE45B88AF404DFC851D95A3E8F555D9,1.2524741239356787,25.10298100478045,4.99,SIM
AP-1600154-EC2D26C206174F2292F1519C74629DCA,6.175205517774373,97.338622903111,6.34,SIM
AP-1600154-ECF3676B47094D3FBD42C08102946E38,0.002880650265248962,61.7768297754521,0.0,SIM
AP-1600154-EEC324008DFB41CBA98496E7ED41A3D0,7.358318513731574,661.5895454155032,1.11,SIM
AP-1600154-EF2D4317B4AE49F190586754053A2D8D,6.879903577907142,74.02689435221028,9.29,SIM
AP-1600154-EF70FB922374408FB942C9241B3913CD,7.132962979609366,208.83662767944625,3.42,SIM
AP-1600154-EF74D26CCE864CDD89491F8AE8FD38F9,0.8853023840796841,49.740220293811724,1.78,SIM
AP-1600154-EFAF96487B1D48098408A529BE02AF11,0.9647064906354805,48.546341950873895,1.99,SIM
AP-1600154-EFFD4DBE39584D38852D6D2BC9750AF0,0.017426189110393488,56.406676611575506,0.03,SIM
AP-1600154-F0002E53DDA54664BA2393FBF8EC3FE0,12.412720657145982,84.84608136549532,14.63,SIM
AP-1600154-F06A1EF478FB4E53845E0382748C7DE4,6.173450279413822,38.08002109566937,16.21,SIM
AP-1600154-F19D10525018420092381D3291725F83,2.346093887947873,51.3538646945779,4.57,SIM
AP-1600154-F2C80F7D1B08444180637FAAD67DC974,1.398697246637897,44.19429799949666,3.16,SIM
AP-1600154-F37AE2A767C949C19785B99CF412C347,0.6528088849992643,47.76115232082226,1.37,SIM
AP-1600154-F38B84B36E4F449D91B92565EE3FB8FF,11.888640420383606,48.79123589658693,24.37,SIM
AP-1600154-F46E5F3E638E4341913150E65EDF1ACE,0.44787193023814886,1.573576293710297,28.46,SIM
AP-1600154-F48DC719C882423E8AED308129199955,1.5986129375478475,110.78292389241103,1.44,SIM
AP-1600154-F4C539FDF1B5463EBFD96A770DCC718F,1.2181867117046774,30.01053580092137,4.06,SIM
AP-1600154-F5A24CAAFFFE439194C30E6652965B3E,15.334432811230457,90.12656178722398,17.01,SIM
AP-1600154-F639D231AAA74C0E8E7C5C351FFDB6A3,1.7923844061095415,96.67254247909037,1.85,SIM
AP-1600154-F7832FAAD93C44BD834556CE7220FAC0,800.2006311062224,100198.02370753724,0.8,SIM
AP-1600154-F90CE695B3874A0C9C7560A950109BA7,0.9881463398624144,74.86485119419163,1.32,SIM
AP-1600154-FA3E9AE2EFC24014BE06C437E56B1F66,0.3852486566306472,146.27488172007517,0.26,SIM
AP-1600154-FA5D2978EF2244B68DC32737F36EA957,6.36154619811145,99.1923096673121,6.41,SIM
AP-1600154-FA950D8ED0C14B6D8DEB633181FBDFEF,3.43584983961515,50.48613814588966,6.81,SIM
AP-1600154-FC236FCC4EA04AD6987EB5F39BBCAC95,2.301057221017538,89.47030481842746,2.57,SIM
AP-1600154-FC6465485650414893654B66E3EBE28B,2.4963980648819577,96.0447414962709,2.6,SIM
AP-1600154-FC6FB165EB3C44779621E22C976FAF5B,16.424761702918016,96.38270415426584,17.04,SIM
AP-1600154-FDAAE930875146669905ECE23DF85E61,0.010311044716196665,112.82764945975279,0.01,SIM
AP-1600154-FF14896887F1422FBC0C80A06DD68763,0.7769441756918577,50.6895646338242,1.53,SIM
AP-1600154-FF1EDAF7621F49129EAA041D01EF01C4,4.001742093248489,82.9765246355972,4.82,SIM
AP-1600204-022ADF8C2EDC43319BD4A13DE981F53F,0.6723587714827004,199.0522991880491,0.34,SIM
AP-1600204-02608002DE27471780DB36E9F028F38A,120.76228243088609,543.3261569923274,22.23,SIM
AP-1600204-0270E35FA8D7441B80E7038ADA8B6950,21.40655280406447,99.67603330849225,21.48,SIM
AP-1600204-02ECBE1FECD04F888C94F3D47DA4D521,26.198789207491345,506.545070776357,5.17,SIM
AP-1600204-02F4E9A2F0214A8A8FA2AC74388FF1A8,4.0867789458785975,108.61703985150025,3.76,SIM
AP-1600204-034CCCC6FAAD4608A3908D3A8312B73E,2.1469946161705207,97.16357042747254,2.21,SIM
AP-1600204-03771E12EF3C42B3953666AC103C7518,27.143741759086602,142.4383388579384,19.06,SIM
AP-1600204-04E2A8EE612B4C30915B4E79351692C7,6.22019651061442,469.709396991401,1.32,SIM
AP-1600204-05EB43537FE34334A190ED4281A6FB99,7.7263186244128095,94.57217711991542,8.17,SIM
AP-1600204-06A56A32C12345288847287E267F3942,3.6251173340199223,100.23289320321811,3.62,SIM
AP-1600204-06ABE05161A248A59DCCC879A32AABAD,5.219618510260713,150.78028786395845,3.46,SIM
AP-1600204-07743930B575468ABA0732F8B9B4E4D5,22.8873785461052,93.38275162537853,24.51,SIM
AP-1600204-099C99CB8F1C44E1865C8A2D9F99CF55,30.341572848331975,1040.1016032019754,2.92,SIM
AP-1600204-0ADC50469C70439CA740FFDA61029468,246.21233065879204,4273.239830087096,5.76,SIM
AP-1600204-0B06E2A64CB444AE9AE74DB5EF17DE5D,3.801357282993916,51.287680736735695,7.41,SIM
AP-1600204-0B7503DF58B64C45828749BA40B0E7A6,0.8731767690222277,353.8532044560544,0.25,SIM
AP-1600204-0C50A8ABBFA64894B136A6F07B43ECD8,0.10767935588832929,227.49262013193155,0.05,SIM
AP-1600204-0CB666FB3F854065BF9B2828361FC55C,787.8686248493484,10681.36397075739,7.38,SIM
AP-1600204-0D1E03D775714E1989977381CC4D7DF8,15.434222616573576,1337.5079493140522,1.15,SIM
AP-1600204-0D21F93FBC0349DABAFD364C87CCAA45,10.9071460967549,146.15103888871297,7.46,SIM
AP-1600204-0D85EA56EF6348619BB73C8AF26EC39E,54.406796757200624,82.76605032470457,65.74,SIM
AP-1600204-0EE822D5AE6E416B818175EE1573D525,8.121947564402307,590.599286092835,1.38,SIM
AP-1600204-0FC9DE68AE1F4F58B262389F31B538D1,0.24997535807545138,0.47053599551378666,53.13,SIM
AP-1600204-1025B80163B24720828677815952FECF,7.444368326708721,94.08858272921832,7.91,SIM
AP-1600204-110E5FE8A1D74F489CDB1E6C6D7A28D9,424.245476890194,741.1465087683424,57.24,SIM
AP-1600204-1229987DB0A047649B1FCA3C5C199A31,7.036955829630013,50.69384117654645,13.88,SIM
AP-1600204-12B9F8D6F5F74FB6B1D424766BA0BB92,193.41962756072854,666.9451577747573,29.0,SIM
AP-1600204-12D46552D11E430DBAA47B98E9D2D020,15.366422284970728,111.78970809592181,13.75,SIM
AP-1600204-12ECF1F8482B470D86E8E635DD9BA887,60.89393506141724,2146.47595703607,2.84,SIM
AP-1600204-133C089AF3274F61A7278462AD9EE77E,6.249071540077826,50.41212697362965,12.4,SIM
AP-1600204-13ADCF53E1744E56A08899A60EEAFC5D,1.780778155919266,50.90897397558275,3.5,SIM
AP-1600204-145217A2FB8549DCBDE2FC619D4E793E,16.127739852604847,1049.0508345592705,1.54,SIM
AP-1600204-163A18005E764B9686AB5F342D1474B2,6.8480011932062075,103.08753788381678,6.64,SIM
AP-1600204-168B0D3381B5432D96E7480AB466C233,4.855958847119965,109.8537032289332,4.42,SIM
AP-1600204-17584B72CBC3453994EF0D6D976538A6,262.29457958585573,2101.5021184356083,12.48,SIM
AP-1600204-179338FE02CB4E5BB26C6E2E8360A933,0.30020813935229324,56.54251046954802,0.53,SIM
AP-1600204-17CA99C79C57454BB7A8A29A076DC673,14.86410928359952,179.54423890581677,8.28,SIM
AP-1600204-17D7A65594D74529AB7C79171CCB5707,4.2955720495549405,109.00909478972098,3.94,SIM
AP-1600204-17D991DE32554062BD2D88CFAEA7BB8F,8.3279505789284,225.77707305410703,3.69,SIM
AP-1600204-17DFB42EB79B4A309EDC3F6BB106742A,13.039454798919705,956.8344699704794,1.36,SIM
AP-1600204-18298A043D554042B56BB97DE5F6D3CC,30.483151953328314,97.22780612631603,31.35,SIM
AP-1600204-1877A354BA5548308DD5B258B77EECC3,9.157546295915786,30.020502973336942,30.5,SIM
AP-1600204-18B6BFE6B18049BEBB19DB07F790D7ED,55.67145514594574,369.14969532407315,15.08,SIM
AP-1600204-18CC238202EA42D4BE0B64D24AB1F860,56.877352178273,1030.5359287400586,5.52,SIM
AP-1600204-18F809796E094E7CADE4D11F59ECC155,18.452694784419666,397.4655886591153,4.64,SIM
AP-1600204-19FB45964D834B558D7E5044898DD35F,13.147617875499877,570.2768321242957,2.31,SIM
AP-1600204-1A2EDA6380DB4A9384908027CE90C5CD,8.354560541415264,95.55525768630234,8.74,SIM
AP-1600204-1A6C480A4DF84E5D8F1ED0C8D7D9B80B,5.695206282203275,780.987543349772,0.73,SIM
AP-1600204-1AB6A7718ABB4420A437037413A27FC3,11.555656585769825,1062.906774862317,1.09,SIM
AP-1600204-1AE94237C8E9450F9495447F0F0A6EAB,47.64296286438089,512.976922778227,9.29,SIM
AP-1600204-1C42C21639A04F55B7B16222F3058FB5,7.775951200849563,544.9128348159268,1.43,SIM
AP-1600204-1C78F0F92A6C4D80B0C31BDEE5718394,14.28620670658555,95.33607348549988,14.99,SIM
AP-1600204-1C9D651BE9574693A1E6D6E7DE4D8017,60.954509845268845,399.5002706856239,15.26,SIM
AP-1600204-1D66936ECEA647FEA79C8D8651C188C6,15.227948589667209,207.03853925821682,7.36,SIM
AP-1600204-1DD641CF733E43BFB9BD3190A577C7DA,8.17475784585921,302.8806456292009,2.7,SIM
AP-1600204-1DDC1A39B2764BA583D974BEB42B2C29,5.8308038013145636,34.68633985693038,16.81,SIM
AP-1600204-1E44D0E7512A447FB913DA359BD70E32,35.66811926209196,112.80448484691311,31.62,SIM
AP-1600204-1E9ECF198CF847528BE50D57C37AB9B3,31.412655156129716,912.7930753927484,3.44,SIM
AP-1600204-1EC1B13F1E164B59AEC0690FCF880CD3,6.922680383870872,535.8052312658757,1.29,SIM
AP-1600204-209B5D8A859D48C3B44F65AA30D53CB7,0.6552260950252077,102.12336844704357,0.64,SIM
AP-1600204-224C4A87074048BA929DEFB18583C6D1,221.67996752021006,843.3575495382737,26.29,SIM
AP-1600204-22591C91036A4724BA9E2ADC36FFAB1B,6.105980662995673,62.87783609288613,9.71,SIM
AP-1600204-236E2CA852454428ABD84A9935FA8D9C,0.19880648853902064,48.62032055837996,0.41,SIM
AP-1600204-23BCC50479574EE495B3DDEC9AE8F84F,278.9751682344968,923.8801507429697,30.2,SIM
AP-1600204-240949908F25400DA028FB8A045C5E8A,1.1452209142013559,95.10698175081855,1.2,SIM
AP-1600204-275E11A30BD0472C92895475D98B1732,154.4850702808276,2762.909145108682,5.59,SIM
AP-1600204-282FAE180E724728894F0717EABF41ED,67.81151893484409,40.220694062180165,168.6,SIM
AP-1600204-28370A3AE27A4C2EA981F2288FE00FCF,1.441744436181779,61.506065885182316,2.34,SIM
AP-1600204-2886BAED9545413EA4A762926BD15A33,21.21482631911407,995.239579515623,2.13,SIM
AP-1600204-28DB14A2A604471FB7BAD0DB3354EBA6,10.164624689760773,113.34958947799946,8.97,SIM
AP-1600204-29A43240D89543FBB37F05378E04F4AE,1.386009050710051,97.39972863900772,1.42,SIM
AP-1600204-2A56B8D431AD473E91F9209E39CFE79B,22.672175163246553,1056.2537127009853,2.15,SIM
AP-1600204-2B16F2087BE04D53AF3FFD70E0FDA8B2,6.774242297391339,143.55531555354364,4.72,SIM
AP-1600204-2C151330EDE74E138876B7916C6AD937,61.71806119568941,62.28921337127907,99.08,SIM
AP-1600204-2C49DEC06ADF4E81B09667FA91648FDA,72.01108125635335,281.2065672157919,25.61,SIM
AP-1600204-2CFAB16C1E8B4783A6CB4D1475AE4DC0,30.51927866262882,100.39856282161338,30.4,SIM
AP-1600204-2D815369F1A34BA096714ECC166C7B8D,15.670233547210833,48.6487548848152,32.21,SIM
AP-1600204-2DDAD1791213419590A26F501DD9FA3C,17.134043836836643,444.2665430623443,3.86,SIM
AP-1600204-2E763A4DF7074FFBA48D9B0A858B85B3,19.993950477174845,306.40412321878244,6.53,SIM
AP-1600204-2EBA656BF69B4DD498AD90E7A3062192,1.7283379849653109,182.70300571407364,0.95,SIM
AP-1600204-2F397BDB9118440794B83E2FC7DC3903,753.4766553668152,1162.1032074299114,64.84,SIM
AP-1600204-2F4063E9EEEC4EA58711010DCCE654DB,0.6285486844079702,67.85789093140345,0.93,SIM
AP-1600204-302400E2A7FE456190E88C5FD7764156,12.919845392250291,258.69294498297876,4.99,SIM
AP-1600204-3044E5F3B41A4B1FB08B3D5F5C487B31,35.0714950853454,191.33934941109078,18.33,SIM
AP-1600204-304639CEB61840E1A036363FF22A7579,11.009695739664142,100.62818535229262,10.94,SIM
AP-1600204-30620B49E8BE4D208CE9FEDA77C796FC,5.36241633382007,198.30713300264136,2.7,SIM
AP-1600204-312274A4AC2B4129AF4D62A5693B8438,20.173699909949818,277.3997372229266,7.27,SIM
AP-1600204-31385C62A2D946FEA4441761071C3F67,56.817606919131066,913.3277704457803,6.22,SIM
AP-1600204-318AC77896AE42E68A0467B7EDEEFB3A,13.185402455971442,92.91576520377266,14.19,SIM
AP-1600204-31A512AC500644D391D3DBA345F7523A,11.63443055939243,907.8743093450207,1.28,SIM
AP-1600204-32C6204861DA408D99AA3FB332A13FF4,7.175908551862736,190.29405476998267,3.77,SIM
AP-1600204-330C7ABD4AB548C09EC69C3DCFC306EA,21.340233696994737,1018.2844747562148,2.1,SIM
AP-1600204-33718E14BEFE4FBF9986AF81D5118AB4,7.395263999059856,50.24268065028624,14.72,SIM
AP-1600204-33844CB9B3EC4F0C89C82908D1CA113D,209.47380716513007,494.4454095317812,42.37,SIM
AP-1600204-33BFA1E2F173488E999D99EA46101E85,84.52293856489908,613.8000794800502,13.77,SIM
AP-1600204-3417A8089E5D4646A057EF33856B6D56,25.24902348604828,604.120180382342,4.18,SIM
AP-1600204-3454562B0E5D4D729AAA05BCD35DECA9,7.000027136135847,995.4153717678372,0.7,SIM
AP-1600204-356E9CD2FE72472F8D8ED668648A707D,16.66910990110651,197.26241887442242,8.45,SIM
AP-1600204-361FE3CAECAE439BB4F7E07E52B4F8A6,81.20151047530932,655.6577034305448,12.38,SIM
AP-1600204-36284629670344C1BDBAEF07E0B86C51,190.05688299047233,268.431572170005,70.8,SIM
AP-1600204-362A47460A72436FBF8C360EB832EF08,9.656725176059938,863.1271519839316,1.12,SIM
AP-1600204-369DE4EB5C4946E8825A5253971524FA,16.66924863061663,197.26349705256024,8.45,SIM
AP-1600204-3721F043ACC54069BFD2AA5D749FCE71,8.083770339288266,242.72839039769974,3.33,SIM
AP-1600204-3731E661970446C39DC179884678F900,27.88381380267227,70.06389652246651,39.8,SIM
AP-1600204-37662343147E48AFA8656165CBCAAAA8,1.2799736099541206,90.92539028674577,1.41,SIM
AP-1600204-382C9304A5C048619C46AFE346AE190F,6.907710121115178,48.87946785443156,14.13,SIM
AP-1600204-387CB8A768D24ED9B748CA03D8704D60,57.206358722863925,484.2275655635361,11.81,SIM
AP-1600204-3943BB4FB970408CB6419793C7611886,38.441613163497586,287.2879616959916,13.38,SIM
AP-1600204-397B7514699D44C39CCE6ABDCCB80D0B,8.719595653877022,193.68790253776078,4.5,SIM
AP-1600204-3AA1534698EE40A8A36CF3FA45B41F46,7.682921732130164,94.35599322469737,8.14,SIM
AP-1600204-3C811D8EE6554DB88CED7B2F2B8EECFA,3.8724493620709093,50.156555846850885,7.72,SIM
